5.308139114,4.028813474,3.808207475,3.609203993,3.5402055,3.184554009,2.904447893,2.74013909,2.749776117,2.468921623,2.371051597,2.305400334,2.323234987,2.227789516,2.186787143,2.059545618,2.021125328,1.900464306,1.857557636,1.754249219,1.70617802,1.651629993,1.653081088,1.574845916,1.510092472,1.475099277,1.415659505,1.343116731,1.293134568,1.279499818,1.260828434,1.205547815,1.144623671,1.164620668,1.119753545,1.081332243,1.091686907,1.079451422,1.042019194,1.023030191,0.9959535416,0.9574477155,0.937104473,0.9265519257,0.9263928393,0.9152781749,0.9024414863,0.905325373,0.8677172077,0.8539238982,0.8248239519,0.8298647747,0.8110260422,0.7790249668,0.7741452544,0.7527972036,0.7511640286,0.7318944731,0.6846472233,0.6699410187,0.6649219529,0.644006864,0.6203804184,0.5891667638,0.5782367403,0.5722151405,0.5558677787,0.499972949,0.4979662028,0.4841476565,0.4897539937,0.4759545452,0.4723726667,0.4605164268,0.4548668549,0.4162628711,0.4024958658,0.3917332264,0.395893421,0.3950574677,0.3942790059,0.3997342438,0.3920313252,0.3945608175,0.4023991697,0.3847033564,0.3587053639,0.3348085917,0.3312349957,0.3228882316,0.3266991829,0.3167373035,0.3140479263,0.3073995223,0.3009265167,0.2957324449,0.2978197397,0.286403076,0.2783888275,0.274681362
5.154441903,4.644829106,4.039377178,3.930519555,3.690447843,3.588253399,3.41770978,3.337713712,3.190114363,3.005992177,2.848684693,2.752776142,2.565701184,2.406252337,2.362779936,2.381674538,2.301062253,2.2440759,2.128476438,2.018390022,1.948180262,1.865072078,1.838993556,1.78562158,1.724154675,1.642126261,1.545793046,1.569136347,1.55597553,1.495453086,1.443445624,1.345813327,1.331558367,1.294292207,1.292189066,1.268777325,1.239593488,1.211657674,1.228666937,1.225217654,1.15143486,1.123506506,1.109442998,1.089308469,1.050690033,1.041219681,1.016130241,1.033485974,1.016608385,0.9874445983,0.9403804958,0.9033040284,0.9247890233,0.9115775711,0.9150488535,0.8882464527,0.8870008559,0.8589591612,0.8086790456,0.8104740099,0.8031166051,0.7689831325,0.7481258165,0.7546865141,0.7694906285,0.7676876128,0.7828951623,0.7783949125,0.7881203679,0.7689557942,0.7380601075,0.7376392957,0.7246699898,0.7127196544,0.7047079087,0.6904076921,0.6871241514,0.6976146747,0.6806262562,0.6750047347,0.6460442882,0.6393556118,0.617008367,0.5977458126,0.6094189394,0.5906906664,0.5821897529,0.5694909624,0.558996741,0.5535860197,0.5440911289,0.5366651829,0.527280449,0.5323055246,0.5292076367,0.5166730737,0.5155462568,0.5288371577,0.5289312488,0.5032410724
4.358872151,4.040081314,3.689117311,3.521770969,3.242707772,3.111046397,3.038634921,2.858624413,2.70027136,2.454048173,2.318544541,2.208603892,2.116036742,2.047149229,2.041709672,2.013650257,1.869328373,1.814320318,1.746263382,1.743368556,1.682110161,1.603499088,1.566694805,1.526695712,1.489688153,1.439674294,1.404023107,1.359294093,1.307516399,1.288447949,1.268374233,1.250557601,1.224212301,1.181327673,1.145799779,1.125089732,1.101453093,1.07043542,1.05655344,1.01768264,1.02008091,1.015832722,1.020279408,0.9889398229,0.986543987,0.9752559834,0.9307538954,0.9018647346,0.8875854358,0.8887283461,0.88977906,0.8557564609,0.8308267767,0.8033295867,0.7928611432,0.735434664,0.7207234216,0.7070941697,0.7261332031,0.7114256849,0.7156633892,0.6784119403,0.6416410614,0.622373977,0.6376038328,0.6182673794,0.6012529494,0.5971331764,0.6028595923,0.5746009774,0.5563224512,0.5339562869,0.5292073136,0.5568418497,0.5560371925,0.5405225507,0.5125277188,0.5014099026,0.4817794604,0.4666203083,0.4515297894,0.4530496698,0.4499995959,0.4530275916,0.4387386875,0.4240939826,0.4247503161,0.4113306362,0.4081341825,0.4074237181,0.4035458227,0.4030587612,0.3960683338,0.385552534,0.3801994995,0.36411408,0.3668219312,0.3516006945,0.3500768074,0.3408422849
5.212185963,4.627436598,4.130157685,3.8642603,3.738444215,3.532352835,3.350252244,3.16870323,3.109481179,3.033740916,2.895756609,2.778949247,2.687043411,2.608692335,2.608662123,2.518019814,2.365673764,2.340186886,2.235368818,2.241725347,2.055260038,1.968930927,1.84140612,1.843544318,1.826565854,1.750081183,1.713632512,1.606384239,1.572662615,1.462540807,1.432642367,1.418970614,1.415019616,1.367540658,1.414168751,1.347279275,1.300681181,1.265393945,1.219532512,1.167929186,1.130694173,1.105646579,1.085232524,1.084506049,1.079146026,1.038731998,1.016352814,1.006154654,1.008888288,0.9906770599,0.972182337,0.9783902595,0.9549450556,0.9078504192,0.8859091468,0.8565612875,0.8557234533,0.8744727146,0.8039722665,0.8034515752,0.7865689113,0.7364545775,0.7121019521,0.6970328256,0.6780491054,0.6683540525,0.6726754184,0.665580316,0.6535676184,0.6436895798,0.6344007194,0.6306068915,0.6317622214,0.6121889512,0.5825363426,0.583785377,0.5780177902,0.5660216589,0.5548991341,0.555423676,0.5551815092,0.5534749905,0.5331635441,0.4885221832,0.4941027811,0.4554081883,0.4546226388,0.430126922,0.4192394769,0.4076691139,0.4024046945,0.3979928385,0.3932818506,0.3915343251,0.3713098508,0.3681114926,0.3613299753,0.3527604395,0.3475425173,0.3367290438
4.919984312,4.398933049,4.29612299,3.958895457,3.801723248,3.730410808,3.565335938,3.412024154,3.271007885,3.202035372,2.992343626,2.96338887,2.821063987,2.823846333,2.835086941,2.848060568,2.911720019,2.664569251,2.485777644,2.306614181,2.255829969,2.151778194,2.107731006,2.015505662,1.967535474,1.883296691,1.836913089,1.744306121,1.745160066,1.681811765,1.627154697,1.587744329,1.547975445,1.451441246,1.42557782,1.399097983,1.370087677,1.39889079,1.344321887,1.281095224,1.233180129,1.21954439,1.237319982,1.209727319,1.185678465,1.180226469,1.161422133,1.158976758,1.147035514,1.11225151,1.018600307,0.986621623,0.9536299384,0.9324515753,0.8886368883,0.8655853528,0.8429311034,0.8038153043,0.7936168003,0.7896567204,0.7577819349,0.7521908393,0.7183218656,0.6915513363,0.6746036957,0.6615002123,0.6444419109,0.6352208724,0.6308969799,0.6088292884,0.6078345093,0.6070363275,0.6025517475,0.5940645011,0.5876068085,0.5820115984,0.5686176494,0.5686370235,0.566320432,0.552669178,0.5422127382,0.5337997112,0.5310484737,0.5213595576,0.4990506298,0.5062103619,0.4959949685,0.4865992235,0.4825166679,0.4671820454,0.4401437748,0.4281158518,0.423303083,0.4175650113,0.4077400966,0.3921816064,0.3874502054,0.3857696096,0.372468105,0.3658022241
4.343401534,3.815686613,3.71110273,3.284035552,3.072083535,3.054666758,2.943637379,2.809776355,2.633761111,2.500250875,2.409050063,2.270628682,2.087563023,1.979815268,1.955033502,1.887355864,1.877519913,1.785420435,1.728228004,1.65082134,1.628664963,1.620743182,1.569197142,1.524530854,1.448334312,1.421566047,1.351320937,1.311149304,1.271159589,1.229972624,1.204950162,1.194146666,1.144656259,1.129901931,1.04278391,1.027274371,0.9991097157,0.9769431994,0.922482986,0.891625477,0.8705757653,0.8536204093,0.8473127245,0.8122820448,0.7830589303,0.7816108034,0.7191775126,0.7114964985,0.7245529033,0.7168951508,0.6967851652,0.6867613709,0.647472929,0.6527476634,0.6189336648,0.6103928927,0.6015583823,0.5939044916,0.5555244296,0.538352636,0.523798628,0.5371110047,0.5096851855,0.5002058434,0.4995081793,0.4949160875,0.4945197508,0.478187952,0.4713187167,0.4458105985,0.4306067056,0.4098921461,0.3967898686,0.4087808289,0.4025198993,0.3938270902,0.3792425682,0.3763710359,0.3729733445,0.3811023796,0.3643986978,0.3601047807,0.3638958358,0.353922275,0.3408615584,0.3370320402,0.3255507783,0.3216255101,0.3163591852,0.3104194409,0.2966556913,0.2954075563,0.2948059796,0.2959293522,0.283373418,0.2830537675,0.2851418994,0.2821373698,0.2781380772,0.2767478093
4.795979744,4.330198519,3.962681021,3.843635394,3.509825681,3.365112543,3.281209574,3.161688946,3.113527886,2.796970463,2.714903946,2.634011025,2.402219193,2.333947654,2.214826754,2.142562378,1.999209678,1.98695334,2.026778646,1.951223255,1.972037469,1.843938699,1.804090061,1.779145955,1.718884479,1.66466762,1.624616578,1.588136561,1.547523081,1.50726319,1.44842266,1.419953804,1.373722995,1.372227796,1.344022775,1.333523161,1.272805258,1.23438142,1.201944184,1.171068087,1.129642262,1.09240558,1.091568945,1.035845891,1.012837654,0.9782557643,0.9367119678,0.9144229552,0.8996958095,0.8822923472,0.8787073696,0.8600826483,0.8494488029,0.8095689062,0.7960648411,0.7761018008,0.7619561504,0.7328992402,0.7378963687,0.7150432325,0.6774786919,0.6670312103,0.6652857199,0.6376295208,0.6281261332,0.6213665245,0.6218756152,0.6060488613,0.5709798102,0.5591460951,0.5432743495,0.5254944342,0.515231415,0.5077558431,0.5179879434,0.512593268,0.5015371873,0.4972575364,0.4764831374,0.4742882394,0.4693392139,0.4653891633,0.4613441584,0.4664025762,0.4650316485,0.4566143448,0.4466278429,0.444031968,0.438253658,0.4255126158,0.4295709844,0.4020815493,0.4004334745,0.3836181178,0.3780343745,0.3785900364,0.3600616273,0.3587731527,0.3620645332,0.3594949312
6.639006898,4.391284742,4.123045884,3.687199875,3.534984775,3.396783047,3.22563746,2.95839782,2.802301133,2.750696902,2.50707034,2.417657755,2.30716741,2.250452108,2.165685222,2.091113036,2.016231682,1.988364035,1.951609572,1.826559206,1.76236405,1.641211734,1.666274784,1.589909955,1.484545837,1.436418345,1.407170868,1.380783675,1.31522929,1.279285281,1.248219279,1.216458818,1.177439375,1.156517354,1.140298812,1.100874097,1.080433695,1.053482923,1.0321582,0.9724734854,0.9199620942,0.9166387645,0.8862442663,0.8926111781,0.8729297385,0.8724928471,0.8535332085,0.8286984399,0.8126713582,0.8093991445,0.7962622149,0.7798108559,0.7679136088,0.75244053,0.7398620554,0.724104641,0.7015375606,0.6889846661,0.6609003166,0.6483514717,0.6324182521,0.6173192308,0.5939791685,0.5874988735,0.5478422579,0.5275427429,0.5183285523,0.5042681544,0.501774518,0.4989492268,0.4905195388,0.4645627636,0.4492796449,0.4281037665,0.4143449721,0.4179026429,0.4153198416,0.411508347,0.4014770877,0.3937609352,0.4016573869,0.3949002863,0.3876617711,0.3821955499,0.3881297805,0.3716862708,0.3732490205,0.3649089398,0.3606851135,0.3536267846,0.3448536134,0.3413305599,0.3248324867,0.3216064658,0.30679488,0.3073902684,0.2973372133,0.2998774186,0.2979607324,0.2919507338
3.998574457,3.765703464,3.757143017,3.438715992,3.399427435,3.166399913,2.924488831,2.673896749,2.562898065,2.389323354,2.274959433,2.21512462,2.124621918,2.056246577,1.939229921,1.831952818,1.737451177,1.676040224,1.561882683,1.523435641,1.470271863,1.410602647,1.372359352,1.341625811,1.311525104,1.269206174,1.227358318,1.194310128,1.159835378,1.132406668,1.097031127,1.081101843,1.058638318,1.037584323,1.017839732,0.9946980971,0.9873832549,0.9818291176,0.9734926148,0.9691298138,0.9479895409,0.9392022651,0.9192823699,0.8664839806,0.8302678521,0.8077390988,0.76750789,0.7534913614,0.7315848819,0.7113487091,0.7214314212,0.7095825119,0.7076609757,0.6990699981,0.6684182573,0.6731806694,0.6602118917,0.6149455178,0.5947726617,0.5847586573,0.569685914,0.561300012,0.5504760458,0.5483865887,0.5423314341,0.5333199906,0.5287902481,0.5067551985,0.5002545172,0.4915635573,0.4832120567,0.4730104147,0.4617992833,0.4663639048,0.4664211306,0.4476840453,0.4419407677,0.4298577577,0.4234402563,0.4066227154,0.3980743443,0.385300761,0.3833571608,0.3778841777,0.3797383114,0.3483752417,0.3426363023,0.3416669622,0.3302165201,0.3304518309,0.3295764125,0.3270945715,0.3270208502,0.3266441394,0.3211341342,0.3015468914,0.2987146393,0.294885083,0.3019308023,0.2947573475
5.638346783,3.91900959,3.506691279,3.39839266,3.276195811,3.066471926,2.99920462,2.86079452,2.597629765,2.571162289,2.47302896,2.355121325,2.239363112,2.190806584,2.082071024,1.970303911,1.920640647,1.812156313,1.644126568,1.622782679,1.567325794,1.50220711,1.510913858,1.477630544,1.433704289,1.35956564,1.341559125,1.292537172,1.290196668,1.244428391,1.189885725,1.137716362,1.12780581,1.122316513,1.086940694,1.027924426,1.015775957,0.9895905672,0.9694809818,0.9307587672,0.8942502177,0.8571835841,0.8355785454,0.8204720957,0.8009502224,0.7722672602,0.7593321728,0.7542969837,0.7334848963,0.6968836579,0.7011105599,0.6790860358,0.6731882519,0.6496832031,0.6472921435,0.6517275156,0.6333487313,0.6221931062,0.6274355841,0.6141169983,0.5943633819,0.5849272763,0.5626717121,0.532976437,0.5216134885,0.5147984843,0.5236981051,0.5080138688,0.5097849388,0.506320909,0.4884764974,0.4873286462,0.4892375669,0.4790064541,0.4779257663,0.4724652935,0.473617443,0.4696813081,0.4664982368,0.4650845344,0.4604787548,0.4443772352,0.4473938466,0.4543002536,0.4476317851,0.4341786194,0.4190387282,0.4224086682,0.4239691596,0.4248489067,0.4279223142,0.4213534495,0.415145195,0.4045954719,0.3969236578,0.3970439941,0.3872911385,0.3646895985,0.3576405693,0.3420052403
