3.935669191,0.6020686511,0.3129501765,0.166063753,0.09015305,0.05246930341,0.03131249448,0.02020470884,0.0127853158,0.00833825549,0.006369401609,0.005529398671,0.004985737282,0.004646771032,0.004588128871,0.004657244646,0.00438835029,0.004080512244,0.004124409765,0.004145490137,0.004105541662,0.004488837082,0.004622055384,0.004611651032,0.00394424833,0.003915621198,0.003960701656,0.004175649064,0.004476319579,0.004953927142,0.004896670821,0.004894895296,0.004693681749,0.004623515318,0.004140982932,0.003438661408,0.002862238645,0.0028201972,0.002791201371,0.00267159007,0.002674453062,0.002508070424,0.002097005799,0.002066551051,0.002046344419,0.002071881968,0.002044376407,0.001907457525,0.001704915103,0.001612493312,0.001576551013,0.001540911215,0.001458091694,0.001322617243,0.001284767656,0.001331047398,0.001360655203,0.001377470489,0.001272072647,0.001213341177,0.001133613726,0.001091487992,0.001076986941,0.0009577864789,0.0009377163157,0.0009851296416,0.0009690120679,0.0009278946232,0.0009250163059,0.0008600743587,0.0008417927182,0.0008685627401,0.0009179737385,0.000906399242,0.0009575764384,0.0009790966824,0.0009871832223,0.0009203550875,0.0008986104903,0.0008159001078,0.0007125120818,0.0006526529057,0.0006546758184,0.0006364575487,0.0006690770884,0.0006996239293,0.0007018469996,0.0006894571049,0.0006861011474,0.0007413992052,0.0007510034173,0.0007088428499,0.0006752069879,0.0006601894492,0.0006392149764,0.0006398093321,0.0006178272987,0.0006100057658,0.0005750849651,0.0005701607621,0.0005482069595,0.0005513488274,0.0005713511624,0.0005650586446,0.0005363629016,0.0004748694217,0.0004322720346,0.0003846771702,0.0003978692282,0.0003930738907,0.0004135393214,0.0004070985092,0.0004222176713,0.0004547908115,0.0004172404757,0.0004004909892,0.0003921736365,0.0004184342853,0.0004135478208,0.0004207922112,0.0004705641314,0.0004869324097,0.000470939462,0.0004508602096,0.0004282658392,0.0004261186572,0.0004142768868,0.0003727302147,0.0003716420045,0.0003744529293,0.0003562500812,0.0003537674944,0.0003584533797,0.0003672717856,0.0003529248523,0.0003440683744,0.0003500767212,0.0003627080298,0.0003756620183,0.0003836940598,0.0003907714622,0.0003933811136,0.0004138245809,0.0003922439826,0.0003640704069,0.0003452212877,0.0003383533362,0.0003452447831,0.0003529456799,0.0003567454499,0.0003722973031,0.0003917831121,0.0004038814277,0.000429627469,0.0004307157439,0.0004135561831,0.000420644532,0.0004641580168,0.0004683246473,0.000471209256,0.0004969886834,0.0005005613413,0.0005070138649,0.0005004596691,0.0004974521514,0.0005013380189,0.0005068946846,0.0005331302876,0.0005540634404,0.0005653417501,0.0005414833508,0.0005317695729,0.0005202419999,0.0005304412609,0.0005244544621,0.000494642376,0.0004707901916,0.0004437731531,0.0004361781239,0.0004192890695,0.0003824571335,0.0003555227816,0.0003503825601,0.0003304016364,0.0003192364101,0.0003284266634,0.0003303665341,0.000318644655,0.000332832676,0.0003413358056,0.0003267384561,0.0003138584288,0.0003156075488,0.0003189408034,0.0003075537394,0.0003001647499,0.0002991379771,0.0003036610182,0.0002965587684,0.000288660657,0.0002975808745,0.0003093805045,0.0003177004383,0.0003180920373,0.0003257547759,0.0003382405657,0.0003589202043,0.0003567031604,0.0003467941567,0.0003361904405,0.0003347321946,0.000332983917,0.0003243887653,0.0003249432513,0.0003164755484,0.0003079633974,0.000311795968,0.0003331618412,0.0003486980973,0.0003529509349,0.0003506110247,0.0003542107565,0.0003604323572,0.0003470690204,0.0003409373448,0.0003566595829,0.0003716150729,0.0003721621035,0.0003894594472,0.0003908836571,0.0004062109213,0.0004193976066,0.0004207103755,0.0004245374799,0.0004262904003,0.0004371959094,0.0004356616178,0.0004342134611,0.0004298451659,0.0004127798126,0.0003939904497,0.0003825357909,0.0003780601823,0.0003762109489,0.0003811742745,0.0003929661402,0.0004015558426,0.000395801735,0.0004023370305,0.0004209557694,0.0004316053318,0.0004360716739,0.0004390813391,0.0004267034907,0.0004319421068,0.0004501848429,0.0004623947286,0.0004708685598,0.0004655382062,0.0004420122147,0.0004412414582,0.0004450466628,0.0004400136972,0.000440469178,0.000443386082,0.0004431482,0.0004424207432,0.0004552131829,0.0004765232608,0.0004795011965,0.0004748988881,0.0004848289567,0.0004713886864,0.0004478550868,0.000445824484,0.0004432448687,0.0004347037282,0.0004326836537,0.0004232613522,0.0003844715014,0.0003615143821,0.0003557186677,0.0003586569921,0.0003612530044,0.000355804009,0.0003392223428,0.0003315915683,0.0003368414086,0.0003319493996,0.0003286005963,0.0003188035441,0.0003174959274,0.0003225230155,0.0003277476321,0.0003190846089,0.0003167368334,0.0003128996074,0.000322857,0.0003393926926,0.0003411783121,0.0003373024349,0.0003376289695,0.0003412668542,0.000334726105,0.0003335424482,0.0003390739893,0.0003445871317,0.0003449298312,0.000350817528,0.0003478900378,0.0003417816213,0.0003510860684,0.0003594410484,0.00037143312,0.0003696307657,0.0003536041573,0.0003554838026,0.0003500325784,0.0003527494216,0.0003596164254,0.0003676532053,0.0003736426555,0.0003717048518,0.0003711422247,0.000366911244,0.0003682478394,0.0003521224929,0.0003502304795,0.0003420052763,0.0003262584495,0.000301505979,0.0002882051826,0.000283131191,0.0002798198014,0.0002713720354,0.0002624951961,0.0002604849137,0.0002608696493,0.0002662237594,0.0002720266726,0.0002637274909,0.0002611733706,0.0002593481109,0.0002681915369,0.0002712646041,0.0002797557045,0.0002782328459,0.000277570499,0.0002661647748,0.0002592007231,0.0002556927797,0.0002539370266,0.0002536438808,0.0002516018691,0.0002488656618,0.0002451027715,0.0002458178075,0.0002482038429,0.0002497119682,0.0002436191916,0.00024678252,0.0002376689412,0.0002181856894,0.000211798676,0.0002105558511,0.000204962448,0.000199600959,0.0002010793868,0.0002092189746,0.0002078795472,0.0002066822554,0.0002068044575,0.0002084113755,0.0002098937489,0.0002100116928,0.0002057104091,0.0002105824288,0.0002089568032,0.0002065157016,0.000204899248,0.0002104724743,0.0002165437962,0.0002238799277,0.000227803854,0.0002335722164,0.0002407358184,0.0002496602795,0.0002508493089,0.0002556684921,0.0002497524126,0.0002434556533,0.0002386304232,0.000234918829,0.0002344009402,0.000237666042,0.0002433577077,0.0002542570377,0.000261231686,0.0002518713802,0.0002488166483,0.0002458056142,0.0002442352469,0.0002469558137,0.0002454314289,0.0002398933222,0.0002425491887,0.0002476564581,0.0002479778101,0.0002451296223,0.0002419444563,0.0002370464036,0.0002301691241,0.0002337646923,0.0002329604576,0.0002348953845,0.0002396800376,0.000245229869,0.0002472842406,0.0002436284492,0.0002505767309,0.0002507957527,0.0002457039879,0.0002488134541,0.0002437715276,0.0002369115191,0.0002308443061,0.0002178884521,0.000211830447,0.0002101409057,0.0002096852035,0.0002144797526,0.0002196112884,0.0002261954375,0.0002348352036,0.0002359519058,0.000234702763,0.0002414327757,0.0002427676316,0.0002453776889,0.0002503747842,0.0002496504309,0.0002501252326,0.0002489654363,0.0002446504577,0.0002354040725,0.0002220023315,0.0002075566595,0.0002058160711,0.0002053697426,0.0002088791488,0.0002090402646,0.0002037756253,0.0002037143566,0.0001977565027,0.0001981504706,0.0001958960895,0.0001915997489,0.0001924535021,0.0001966135911,0.000197466332,0.0001960153587,0.0001971897835,0.0001965044942,0.000196246544,0.0001996335985,0.0002008556008,0.0002091818174,0.0002165067261,0.0002079330118,0.0002048224461,0.00019933298,0.0001983105987,0.0001909050837,0.0001847641597,0.0001836810248,0.0001804904911,0.0001763119348,0.0001714305184,0.0001739044648,0.000173679127,0.0001693730158,0.0001615904912,0.0001512692759,0.0001433989301,0.0001388900796,0.0001455076016,0.0001509050005,0.0001520279173,0.0001539378407,0.0001598826589,0.0001706810602,0.0001735758106,0.000180357537,0.0001801497379,0.0001824508117,0.0001893923705,0.0001974683629,0.0002041230773,0.0001968591543,0.0001908196593,0.0001850973607,0.0001759338273,0.0001707004892,0.0001638940323,0.0001611653473,0.0001568176585,0.0001499983039,0.0001484758354,0.0001506846326,0.000153087909,0.0001540336356,0.0001590460568,0.000160802545,0.0001638423042,0.0001678975568,0.0001711487195,0.0001719368811,0.0001699757676,0.0001666001624,0.0001598209575,0.0001548016353,0.0001524304201,0.0001529985926,0.0001569169641,0.0001606023922,0.0001534588633,0.0001476329342,0.000147878151,0.000145654155,0.0001476752057,0.0001506149297,0.0001519017894,0.0001505123593,0.0001497292525,0.0001475824526,0.0001426267211,0.0001438817871,0.0001496534866,0.0001475341924,0.000137084211,0.0001343197895,0.0001330692483,0.0001277332844,0.0001273960141,0.0001300693722,0.0001336407729,0.0001326910567,0.0001367671202,0.0001408468123,0.0001453983306,0.0001474884921,0.0001520610922,0.0001534381985,0.0001526121461,0.0001494623701,0.0001445805152,0.0001403191256,0.0001373683358,0.0001389482296,0.0001449687463,0.00014454655,0.0001429053261,0.0001387956837,0.0001377548713,0.000136360136,0.0001395695387,0.0001404177341,0.0001405615355,0.0001418074094,0.0001375749548,0.0001329460268,0.0001325014576,0.0001328182449,0.0001351973251,0.0001386059164,0.0001449858033,0.0001468122436,0.0001462980854,0.0001412342079,0.0001392208342,0.0001389124178,0.000137282197,0.0001352927007,0.0001331858649,0.0001319265893,0.0001263421814,0.0001217389835,0.0001180153032,0.0001155628218,0.0001101786548,0.0001080432409,0.0001025308775,9.885616823e-05,9.730425201e-05,0.0001001536399,0.000101817041,0.0001030922556,0.0001069053445,0.0001117847176,0.0001138117818,0.0001128587783,0.0001131076357,0.0001135537879,0.000112586968,0.0001120643516,0.0001115354981,0.0001066432742,9.983717998e-05,9.689918086e-05,9.807109153e-05,0.0001016599604,0.000102395833,0.0001020006249,0.0001027708914,0.0001050124555,0.0001051373877,0.0001059282951,0.0001080016615,0.0001067802098,0.000103959819,0.0001028406317,0.000101280665,0.0001011423555,0.0001021608248,0.0001038734789,0.0001055563661,0.0001024074707,0.0001003334514,9.969295196e-05,9.798495411e-05,9.625204471e-05,9.530321492e-05,9.601940496e-05,9.554413121e-05,9.663422286e-05,9.640355558e-05,9.712799436e-05,9.905265928e-05,9.834564983e-05,9.799840799e-05,9.307439913e-05,9.012197073e-05,8.887563449e-05,9.026329139e-05,8.698714785e-05,8.633469494e-05,8.604481406e-05,8.557009093e-05,8.247442135e-05,8.226759028e-05,8.15165301e-05,8.081781875e-05,8.021114353e-05,7.987075938e-05,8.066665202e-05,8.14929533e-05,8.387979569e-05,8.572494729e-05,8.647637677e-05,8.586108534e-05,8.761968164e-05,8.750453913e-05,8.676815556e-05,8.465605577e-05,8.217944755e-05,8.179995622e-05,8.362121112e-05,8.907979913e-05,9.160325017e-05,9.047505555e-05,8.896332358e-05,8.814382325e-05,8.575112189e-05,8.629252626e-05,8.473884487e-05,8.296541406e-05,8.24454914e-05,8.419787315e-05,8.650052858e-05,8.810233427e-05,8.826943608e-05,8.717933129e-05,8.799504308e-05,9.039222516e-05,9.336986595e-05,9.355630308e-05,9.429867351e-05,9.546974221e-05,9.777170921e-05,9.783184568e-05,9.877737814e-05,0.0001018039682,0.000102844342,0.0001013219934,9.84571737e-05,9.597490563e-05,9.346235478e-05,9.053204956e-05,8.902450374e-05,8.472317049e-05,8.229616616e-05,8.175177671e-05,8.173568436e-05,7.858952569e-05,7.614376287e-05,7.497982228e-05,7.305023497e-05,6.973836363e-05,7.160240021e-05,7.303839652e-05,7.32764279e-05,7.213244747e-05,7.173614148e-05,7.128642175e-05,7.126296766e-05,7.07437875e-05,6.888111369e-05,6.586034107e-05,6.256855643e-05,6.068441443e-05,6.067407955e-05,6.06611832e-05,6.28314837e-05,6.492389573e-05,6.53962941e-05,6.61646651e-05,6.606952265e-05,6.397569677e-05,6.382311385e-05,6.590753297e-05,6.833532697e-05,6.826312625e-05,6.737553739e-05,6.750690831e-05,6.779236617e-05,6.619204794e-05,6.695359207e-05,6.859013153e-05,6.900277605e-05,6.617139554e-05,6.278287474e-05,6.300862789e-05,6.280318485e-05,6.164215511e-05,6.086938884e-05,6.152554333e-05,6.217941182e-05,6.388581149e-05,6.417693627e-05,6.530952723e-05,6.64913809e-05,6.646468031e-05,6.597992718e-05,6.648337132e-05,6.823261397e-05,6.892149258e-05,6.838770722e-05,6.976707418e-05,6.864205443e-05,6.717507023e-05,6.412260959e-05,6.200466438e-05,6.281699553e-05,6.306658078e-05,6.396602671e-05,6.493473706e-05,6.500504249e-05,6.516970793e-05,6.398698277e-05,6.282535943e-05,6.187610226e-05,6.071384e-05,6.005510167e-05,5.970752942e-05,5.782175554e-05,5.516614915e-05,5.49193404e-05,5.471376476e-05,5.383085401e-05,5.491343439e-05,5.554116841e-05,5.665845291e-05,5.76742653e-05,5.780592042e-05,5.594072205e-05,5.475587765e-05,5.241354276e-05,5.153492218e-05,5.012582773e-05,4.952400189e-05,4.902870232e-05,4.976821086e-05,5.085275903e-05,4.995365519e-05,5.058637348e-05,5.15974576e-05,5.185134357e-05,5.237871841e-05,5.271353419e-05,5.333932623e-05,5.232525711e-05,5.126847954e-05,5.05600025e-05,4.849623013e-05,4.631654579e-05,4.526645853e-05,4.279371419e-05,4.051783578e-05,4.088387005e-05,4.146414928e-05,4.0689556e-05,4.028754976e-05,3.890861709e-05,3.855095695e-05,3.671231943e-05,3.585519792e-05,3.673481661e-05,3.758889994e-05,3.682698278e-05,3.642218242e-05,3.655969893e-05,3.597271649e-05,3.67357037e-05,3.650654583e-05,3.584493463e-05,3.488980611e-05,3.367048368e-05,3.355183336e-05,3.360656782e-05,3.400664735e-05,3.440064806e-05,3.468636834e-05,3.374318284e-05,3.285668462e-05,3.241875945e-05,3.34636219e-05,3.491590593e-05,3.433665563e-05,3.388730656e-05,3.483354955e-05,3.577960352e-05,3.642254979e-05,3.569406571e-05,3.602588938e-05,3.623983916e-05,3.725395659e-05,3.812887078e-05,3.842966666e-05,3.793492481e-05,3.765236048e-05,3.774778356e-05,3.733927047e-05,3.6599799e-05,3.620215232e-05,3.59933973e-05,3.537037328e-05,3.444654217e-05,3.385960469e-05,3.398231437e-05,3.428437419e-05,3.355316065e-05,3.347450199e-05,3.389182439e-05,3.423144267e-05,3.608752906e-05,3.75130675e-05,3.820824059e-05,3.928556179e-05,4.043825955e-05,4.120433604e-05,4.239958371e-05,4.362135009e-05,4.439450008e-05,4.457895776e-05,4.394478862e-05,4.353036047e-05,4.330422226e-05,4.441326917e-05,4.539652861e-05,4.501184071e-05,4.554296001e-05,4.667652126e-05,4.826680234e-05,5.030923125e-05,5.004720082e-05,5.005282756e-05,4.945179904e-05,5.065503383e-05,5.227353628e-05,5.251771015e-05,5.250915523e-05,5.198625464e-05,5.202311991e-05,5.154505354e-05,5.070063263e-05,4.955118424e-05,4.94521748e-05,4.880853777e-05,4.780788042e-05,4.845266282e-05,4.930907538e-05,5.016573268e-05,5.092533371e-05,5.109377697e-05,5.112070179e-05,5.103661571e-05,5.212758107e-05,5.256690347e-05,5.333936084e-05,5.360723238e-05,5.471337438e-05,5.548545148e-05,5.627227979e-05,5.653749757e-05,5.503418982e-05,5.437706714e-05,5.556503169e-05,5.478465403e-05,5.516412787e-05,5.31656574e-05,5.217930762e-05,5.193774748e-05,5.084363946e-05,5.009663065e-05,4.906651512e-05,4.928521999e-05,5.033606001e-05,5.106320347e-05,5.02995068e-05,5.00556169e-05,4.934044338e-05,4.802169309e-05,4.761714378e-05,4.785823856e-05,4.850728005e-05,4.8484653e-05,4.866169867e-05,4.917068946e-05,4.999519771e-05,5.190810697e-05,5.292215348e-05,5.247264783e-05,5.149832184e-05,5.192956296e-05,5.108485828e-05,5.002329692e-05,5.059638016e-05,5.179152465e-05,5.318764745e-05,5.366831672e-05,5.469107259e-05,5.442732133e-05,5.388177895e-05,5.469256712e-05,5.471451014e-05,5.5029667e-05,5.611536201e-05,5.825753664e-05,5.860392168e-05,5.754512208e-05,5.658901163e-05,5.604585412e-05,5.452523942e-05,5.315406656e-05,5.249171119e-05,5.33760187e-05,5.263934317e-05,5.11925645e-05,5.173150024e-05,5.227439148e-05,5.178863984e-05,5.293871732e-05,5.390937698e-05,5.368952105e-05,5.336186527e-05,5.329696982e-05,5.468466479e-05,5.50720166e-05,5.529873232e-05,5.528877757e-05,5.527646939e-05,5.451041251e-05,5.346793759e-05,5.275714326e-05,5.305863095e-05,5.391249382e-05,5.458356448e-05,5.476876694e-05,5.393078233e-05,5.438655447e-05,5.39307543e-05,5.395088103e-05,5.353501078e-05,5.24356821e-05,5.10113059e-05,5.049006996e-05,5.033509525e-05,5.03779548e-05,5.029859013e-05,5.029822835e-05,5.028671554e-05
